num_dots_url,num_hyph_url,num_underline_url,num_slash_url,num_questionmark_url,num_equal_url,at_sign_url,num_exclamation_url,num_space_url,tilde_url,num_comma_url,num_plus_url,num_asterisk_url,hashtag_url,num_dollar_url,num_tld_url,length_url,num_dots_dom,num_hyph_dom,num_underline_dom,num_vowels_dom,dom_in_ip,server_client_dom,num_dots_path,num_hyph_path,num_underline_path,num_slash_path,num_equal_path,at_sign_path,num_and_path,num_exclamation_path,tilde_path,num_plus_path,num_asterisk_path,num_percent_path,length_path,num_dots_file,num_hyph_file,num_underline_file,at_sign_file,num_and_file,tilde_file,length_file,num_dots_param,num_hyph_param,num_slash_param,num_questionmark_param,at_sign_param,num_exclamation_param,num_space_param,tilde_param,num_comma_param,num_plus_param,num_asterisk_param,num_percent_param,tld_in_param,phishing
4,2,0,1,1,2,0,0,0,0,0,0,0,0,0,2,99,2,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,53,2,0,0,7,0,0,0,1,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,68,1,0,0,8,0,0,0,1,0,3,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,2,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,54,1,0,0,9,0,0,0,1,0,7,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,28,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,6,1,1,0,0,0,0,0,0,0,0,0,3,96,1,0,0,6,0,0,6,1,0,6,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,15,1,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65,4,2,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,50,2,0,0,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,0,3,0,0,0,0,0,0,0,0,0,0,0,1,197,1,0,0,8,0,0,0,23,0,3,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,41,2,1,0,8,0,1,1,0,0,2,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,0,1,0,0,2,0,0,0,0,0,0,1,0,2,70,2,2,0,11,0,0,1,0,0,1,0,1,0,0,0,0,0,0,12,1,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,110,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,7,1,1
3,6,2,1,0,6,0,0,0,0,0,2,0,0,0,1,45,2,0,0,6,0,0,1,6,2,1,6,0,0,0,0,2,0,0,25,1,6,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33,2,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,39,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,1,0,0,1,0,0,0,0,0,0,1,0,2,70,4,2,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,63,2,2,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,40,2,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,5,1,1,0,0,0,0,0,0,0,0,0,1,105,2,0,0,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,4,1,4,0,0,0,0,0,0,0,0,0,2,145,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,1,1
4,8,0,4,1,4,0,0,0,0,0,0,0,0,0,2,296,2,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,2,8,0,0,0,0,0,0,0,0,0,12,1,1
3,1,0,5,1,1,0,0,0,0,0,0,0,0,0,2,46,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,1,1
6,15,0,5,1,2,1,0,0,0,0,0,0,1,0,3,290,2,0,0,13,0,0,3,11,0,5,0,0,0,0,0,0,0,15,182,1,8,0,0,0,0,140,0,4,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,68,2,0,0,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,48,0,2,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,3,1,1,1,0,0,0,0,0,0,0,0,2,58,1,1,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,61,1,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,119,2,0,0,9,0,0,0,6,0,3,0,0,0,0,0,0,0,0,93,0,2,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22,2,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,2,66,3,1,0,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,36,2,1,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,57,2,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,11,1,3,0,0,0,0,0,0,0,0,0,3,194,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,4,0,10,0,0,0,0,0,0,0,0,0,1,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44,2,1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,5,0,0,1,1,0,2,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,115,4,0,0,11,0,1,0,0,0,2,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38,2,2,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,4,3,1,1,0,0,0,0,0,0,0,1,0,1,156,2,0,0,9,0,0,1,0,0,2,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,35,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,47,2,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,0,7,0,0,1,1,0,2,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,43,2,1,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,1,2,0,0,1,0,0,0,0,0,0,1,96,2,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,34,2,2,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,11,1,3,0,0,0,0,0,0,0,0,0,3,152,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,4,0,10,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,4,1,1,0,0,0,0,0,0,0,0,0,1,71,2,0,0,5,0,0,0,2,0,4,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,43,2,2,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0,0,6,0,0,0,1,0,4,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,8,16,1,3,0,0,0,0,0,0,0,0,0,1,510,2,1,0,12,0,0,1,0,3,5,0,0,0,0,0,0,0,0,65,1,0,0,0,0,0,13,1,0,11,0,0,0,0,0,0,0,0,0,0,1
4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,47,3,4,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,97,3,0,0,10,0,0,0,7,0,2,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,124,2,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45,3,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,240,1,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,5,0,0,0,0,0,0,0,0,0,0,0,1,99,2,1,0,11,0,0,1,0,3,5,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,53,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,6,0,0,0,1,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,32,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,4,5,1,5,0,0,1,0,0,0,0,0,0,1,279,2,1,0,11,0,0,1,0,3,5,0,0,0,0,0,0,0,0,63,1,0,0,0,0,0,14,0,4,0,0,0,0,1,0,0,0,0,0,0,1
2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,67,2,0,0,5,0,0,0,1,1,5,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,5,1,1,1,0,0,0,0,0,0,0,0,2,84,2,0,0,7,0,0,1,1,0,5,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44,2,1,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,43,2,1,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,2,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,31,2,0,0,5,0,0,2,0,0,3,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,30,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,2,51,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,6,0,0,1,0,1,2,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,4,5,1,5,0,0,0,0,0,0,0,0,0,1,326,2,1,0,11,0,0,1,0,3,5,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,11,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,6,0,0,0,2,0,3,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,2,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,4,6,1,2,0,0,0,0,0,0,0,0,0,3,269,1,0,0,11,0,0,0,1,0,6,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,1,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,11,3,3,0,0,0,0,0,0,0,0,0,3,190,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,4,0,10,2,0,0,0,0,0,0,0,2,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,94,1,0,0,7,0,0,0,0,1,11,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,45,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,43,0,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,50,4,1,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,2,1,1,10,0,0,0,0,0,0,0,0,0,1,169,2,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,37,0,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,13,0,0,1,0,0,3,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,1,3,0,0,0,0,0,0,0,0,0,1,220,1,0,0,7,0,0,1,1,0,4,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,39,1,0,0,5,0,0,1,0,0,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
